id,Nombre,Apellido,team_id,Posicion,Precio,Puntos Totales,tendencia,status,news,chance_of_playing_next_round,form,opponent_x,is_home_x,difficulty_x,valor,full_name,fpl_id,csv_form,combined_form,opponent_y,is_home_y,difficulty_y,team_name,difficulty,volatilidad,rendimiento_ajustado
148,Ferdi,Kadıoğlu,6,Defender,44,22,0,a,,,2.2,5,True,1175,0.25,Ferdi Kadıoğlu,148.0,0.0,1.1,5,True,1175,Brighton,0,2.440400695696417,0.4507456508842263
151,Jan Paul,van Hecke,6,Defender,44,40,0,a,,,5.4,5,True,1175,0.6136363636363636,Jan Paul van Hecke,151.0,0.0,2.7,5,True,1175,Brighton,0,3.1902629637347726,0.8463252185453602
152,Joël,Veltman,6,Defender,43,7,0,a,,100.0,0.0,5,True,1175,0.0,Joël Veltman,152.0,0.0,0.0,5,True,1175,Brighton,0,1.2516655570345725,0.0
156,Charlie,Tasker,6,Defender,39,0,0,a,,,0.0,5,True,1175,0.0,Charlie Tasker,,0.0,0.0,5,True,1175,Brighton,0,0.31622776601683794,0.0
158,Georginio,Rutter,6,Midfielder,57,30,0,a,,100.0,3.0,5,True,1175,0.2631578947368421,Georginio Rutter,158.0,0.0,1.5,5,True,1175,Brighton,0,2.1186998109427604,0.7079813724684967
160,Yankuba,Minteh,6,Midfielder,60,50,0,a,,,4.6,5,True,1175,0.3833333333333333,Yankuba Minteh,160.0,0.0,2.3,5,True,1175,Brighton,0,2.6687491868330797,0.8618269604905574
167,Carlos,Baleba,6,Midfielder,47,16,0,a,,,1.6,5,True,1175,0.1702127659574468,Carlos Baleba,167.0,0.0,0.8,5,True,1175,Brighton,0,1.1595018087284057,0.6899514894912828
169,Diego,Gómez Amarilla,6,Midfielder,49,28,0,a,,100.0,4.4,5,True,1175,0.4489795918367347,Diego Gómez Amarilla,169.0,0.0,2.2,5,True,1175,Brighton,0,4.732863826479693,0.46483484010068415
172,Tom,Watson,6,Midfielder,49,2,0,a,,100.0,0.4,5,True,1175,0.0408163265306122,Tom Watson,172.0,0.0,0.2,5,True,1175,Brighton,0,0.4216370213557839,0.47434164902525694
173,Mats,Wieffer,6,Midfielder,49,36,0,a,,100.0,5.0,5,True,1175,0.5102040816326531,Mats Wieffer,173.0,0.0,2.5,5,True,1175,Brighton,0,3.190262963734773,0.7836344616160742
175,Joe,Knight,6,Midfielder,45,1,0,a,,,0.2,5,True,1175,0.0222222222222222,Joe Knight,175.0,0.0,0.1,5,True,1175,Brighton,0,0.31622776601683794,0.31622776601683794
178,Danny,Welbeck,6,Forward,65,45,0,a,,,7.4,5,True,1175,0.5692307692307692,Danny Welbeck,178.0,0.0,3.7,5,True,1175,Brighton,0,4.501851470969102,0.8218840678907406
180,Stefanos,Tzimas,6,Forward,53,10,0,a,,,1.6,5,True,1175,0.1509433962264151,Stefanos Tzimas,180.0,0.0,0.8,5,True,1175,Brighton,0,1.1547005383792515,0.692820323027551
181,Charalampos,Kostoulas,6,Forward,48,8,0,a,,,1.4,5,True,1175,0.1458333333333333,Charalampos Kostoulas,181.0,0.0,0.7,5,True,1175,Brighton,0,1.5491933384829668,0.45184805705753195
744,Nehemiah,Oriola,6,Midfielder,45,1,0,a,,,0.3333333333333333,5,True,1175,0.037037037037037,Nehemiah Oriola,744.0,0.0,0.1666666666666666,5,True,1175,Brighton,0,0.5,0.3333333333333332
168,Facundo,Buonanotte,7,Midfielder,47,1,0,a,,100.0,0.0,3,False,1055,0.0,Facundo Buonanotte,168.0,0.0,0.0,3,False,1055,Chelsea,0,0.31622776601683794,0.0
220,Robert,Lynch Sánchez,7,Goalkeeper,48,37,0,a,,,3.0,3,False,1055,0.3125,Robert Lynch Sánchez,220.0,0.0,1.5,3,False,1055,Chelsea,0,2.9230881691191675,0.5131559204565507
221,Filip,Jörgensen,7,Goalkeeper,43,1,-1,a,,,0.0,3,False,1055,0.0,Filip Jörgensen,221.0,0.0,0.0,3,False,1055,Chelsea,0,0.31622776601683794,0.0
223,Gabriel,Słonina,7,Goalkeeper,39,0,0,a,,,0.0,3,False,1055,0.0,Gabriel Słonina,,0.0,0.0,3,False,1055,Chelsea,0,0.31622776601683794,0.0
224,Marc,Cucurella Saseta,7,Defender,61,49,0,a,,,4.6,3,False,1055,0.3770491803278688,Marc Cucurella Saseta,224.0,0.0,2.3,3,False,1055,Chelsea,0,3.2128215360057304,0.7158816554932037
225,Reece,James,7,Defender,56,46,1,a,,100.0,6.6,3,False,1055,0.5892857142857143,Reece James,225.0,0.0,3.3,3,False,1055,Chelsea,0,5.279941077112299,0.6250069748514756
226,Trevoh,Chalobah,7,Defender,51,55,0,a,,100.0,2.2,3,False,1055,0.2156862745098039,Trevoh Chalobah,226.0,0.0,1.1,3,False,1055,Chelsea,0,4.677368680976279,0.23517496161333248
228,Malo,Gusto,7,Defender,49,39,0,a,,100.0,2.8,3,False,1055,0.2857142857142857,Malo Gusto,228.0,0.0,1.4,3,False,1055,Chelsea,0,4.61398839279954,0.30342512395237065
230,Wesley,Fofana,7,Defender,44,15,0,a,,100.0,1.2,3,False,1055,0.1363636363636363,Wesley Fofana,230.0,0.0,0.6,3,False,1055,Chelsea,0,2.41522945769824,0.2484236013632475
232,Tosin,Adarabioyo,7,Defender,42,14,-1,a,,100.0,0.6,3,False,1055,0.0714285714285714,Tosin Adarabioyo,232.0,0.0,0.3,3,False,1055,Chelsea,0,2.412928142780514,0.12433026689899598
233,Josh,Acheampong,7,Defender,39,27,0,a,,100.0,3.6,3,False,1055,0.4615384615384615,Josh Acheampong,233.0,0.0,1.8,3,False,1055,Chelsea,0,4.366539438350084,0.41222575117291005
238,Estêvão,Almeida de Oliveira Gonçalves,7,Midfielder,65,29,0,a,,,3.2,3,False,1055,0.2461538461538461,Estêvão Almeida de Oliveira Gonçalves,238.0,0.0,1.6,3,False,1055,Chelsea,0,2.378141197564929,0.672794366305206
239,Jamie,Bynoe-Gittens,7,Midfielder,61,9,0,a,,,0.8,3,False,1055,0.0655737704918032,Jamie Bynoe-Gittens,239.0,0.0,0.4,3,False,1055,Chelsea,0,0.4216370213557839,0.9486832980505139
241,Moisés,Caicedo Corozo,7,Midfielder,61,60,1,a,,100.0,5.0,3,False,1055,0.4098360655737705,Moisés Caicedo Corozo,241.0,0.0,2.5,3,False,1055,Chelsea,0,4.089281382128432,0.6113543594544169
243,Tyrique,George,7,Midfielder,49,4,0,a,,,0.2,3,False,1055,0.0204081632653061,Tyrique George,243.0,0.0,0.1,3,False,1055,Chelsea,0,0.9660917830792958,0.10350983390135315
246,Andrey,Nascimento dos Santos,7,Midfielder,45,7,0,a,,100.0,0.4,3,False,1055,0.0444444444444444,Andrey Nascimento dos Santos,246.0,0.0,0.2,3,False,1055,Chelsea,0,0.6992058987801011,0.28603877677367767
249,João Pedro,Junqueira de Jesus,7,Forward,75,59,1,a,,,3.4,3,False,1055,0.2266666666666666,João Pedro Junqueira de Jesus,249.0,0.0,1.7,3,False,1055,Chelsea,0,4.473378042498879,0.38002600805237574
250,Liam,Delap,7,Forward,62,6,0,a,,100.0,0.0,3,False,1055,0.0,Liam Delap,250.0,0.0,0.0,3,False,1055,Chelsea,0,0.8498365855987975,0.0
252,Marc,Guiu Paz,7,Forward,42,7,0,a,,100.0,0.8,3,False,1055,0.0952380952380952,Marc Guiu Paz,252.0,0.0,0.4,3,False,1055,Chelsea,0,0.6749485577105528,0.5926377579897538
453,Alejandro,Garnacho Ferreyra,7,Midfielder,64,24,0,a,,,2.4,3,False,1055,0.1874999999999999,Alejandro Garnacho Ferreyra,453.0,0.0,1.2,3,False,1055,Chelsea,0,3.565264521898917,0.33658091640304455
672,Jorrel,Hato,7,Defender,47,3,0,a,,,0.6,3,False,1055,0.0638297872340425,Jorrel Hato,672.0,0.0,0.3,3,False,1055,Chelsea,0,0.6749485577105528,0.44447831849231534
743,Landon,Emenalo,7,Midfielder,45,0,0,a,,,0.0,3,False,1055,0.0,Landon Emenalo,,0.0,0.0,3,False,1055,Chelsea,0,0.31622776601683794,0.0
253,Dean,Henderson,8,Goalkeeper,50,45,0,a,,,2.8,20,False,1070,0.2799999999999999,Dean Henderson,253.0,0.0,1.4,20,False,1070,Crystal Palace,0,2.8460498941515415,0.4919098582484145
254,Walter,Benítez,8,Goalkeeper,40,0,0,a,,100.0,0.0,20,False,1070,0.0,Walter Benítez,,0.0,0.0,20,False,1070,Crystal Palace,0,0.31622776601683794,0.0
255,Remi,Matthews,8,Goalkeeper,39,0,-1,a,,,0.0,20,False,1070,0.0,Remi Matthews,,0.0,0.0,20,False,1070,Crystal Palace,0,0.31622776601683794,0.0
256,Daniel,Muñoz Mejía,8,Defender,58,60,1,a,,,5.6,20,False,1070,0.4827586206896551,Daniel Muñoz Mejía,256.0,0.0,2.8,20,False,1070,Crystal Palace,0,2.9154759474226504,0.9603920767980494
257,Maxence,Lacroix,8,Defender,50,56,0,a,,,4.0,20,False,1070,0.4,Maxence Lacroix,257.0,0.0,2.0,20,False,1070,Crystal Palace,0,3.011090610836324,0.6642111641550714
258,Tyrick,Mitchell,8,Defender,50,55,0,a,,,2.8,20,False,1070,0.2799999999999999,Tyrick Mitchell,258.0,0.0,1.4,20,False,1070,Crystal Palace,0,3.4058772731852804,0.4110541536602924
259,Borna,Sosa,8,Defender,48,1,0,a,,,0.2,20,False,1070,0.0208333333333333,Borna Sosa,259.0,0.0,0.1,20,False,1070,Crystal Palace,0,0.31622776601683794,0.31622776601683794
261,Chris,Richards,8,Defender,45,52,0,a,,100.0,3.6,20,False,1070,0.4,Chris Richards,261.0,0.0,1.8,20,False,1070,Crystal Palace,0,2.270584848790187,0.7927472963448496
262,Chadi,Riad Dnanou,8,Defender,40,0,0,a,,100.0,0.0,20,False,1070,0.0,Chadi Riad Dnanou,,0.0,0.0,20,False,1070,Crystal Palace,0,0.31622776601683794,0.0
263,Nathaniel,Clyne,8,Defender,39,1,0,a,,,0.0,20,False,1070,0.0,Nathaniel Clyne,263.0,0.0,0.0,20,False,1070,Crystal Palace,0,0.31622776601683794,0.0
267,Ismaïla,Sarr,8,Midfielder,67,46,0,a,,100.0,5.0,20,False,1070,0.3731343283582089,Ismaïla Sarr,267.0,0.0,2.5,20,False,1070,Crystal Palace,0,3.7133393177689658,0.6732484661547279
269,Romain,Esse,8,Midfielder,47,1,0,a,,,0.0,20,False,1070,0.0,Romain Esse,269.0,0.0,0.0,20,False,1070,Crystal Palace,0,0.31622776601683794,0.0
270,Will,Hughes,8,Midfielder,48,14,0,a,,100.0,0.6,20,False,1070,0.0625,Will Hughes,270.0,0.0,0.3,20,False,1070,Crystal Palace,0,0.9189365834726815,0.32646431254950525
271,Daichi,Kamada,8,Midfielder,50,32,0,a,,100.0,3.6,20,False,1070,0.36,Daichi Kamada,271.0,0.0,1.8,20,False,1070,Crystal Palace,0,1.8135294011647258,0.9925397398266405
272,Jefferson,Lerma Solís,8,Midfielder,49,21,0,a,,,2.6,20,False,1070,0.2653061224489796,Jefferson Lerma Solís,272.0,0.0,1.3,20,False,1070,Crystal Palace,0,2.9439202887759484,0.44158804331639245
273,Adam,Wharton,8,Midfielder,50,26,0,a,,100.0,2.0,20,False,1070,0.2,Adam Wharton,273.0,0.0,1.0,20,False,1070,Crystal Palace,0,2.0027758514399734,0.4993069989739547
274,Asher,Agbinone,8,Midfielder,44,0,0,a,,,0.0,20,False,1070,0.0,Asher Agbinone,,0.0,0.0,20,False,1070,Crystal Palace,0,0.31622776601683794,0.0
275,Naouirou,Ahamada,8,Midfielder,44,0,0,a,,,0.0,20,False,1070,0.0,Naouirou Ahamada,,0.0,0.0,20,False,1070,Crystal Palace,0,0.31622776601683794,0.0
276,Justin,Devenny,8,Midfielder,43,9,0,a,,,0.6,20,False,1070,0.0697674418604651,Justin Devenny,276.0,0.0,0.3,20,False,1070,Crystal Palace,0,0.6324555320336759,0.4743416490252569
281,Kaden,Rodney,8,Midfielder,45,0,0,a,,,0.0,20,False,1070,0.0,Kaden Rodney,,0.0,0.0,20,False,1070,Crystal Palace,0,0.31622776601683794,0.0
283,Jean-Philippe,Mateta,8,Forward,81,50,1,a,,,6.4,20,False,1070,0.3950617283950617,Jean-Philippe Mateta,283.0,0.0,3.2,20,False,1070,Crystal Palace,0,4.886489310105751,0.6548668782272947
286,Zach,Marsh,8,Forward,45,0,0,a,,,0.0,20,False,1070,0.0,Zach Marsh,,0.0,0.0,20,False,1070,Crystal Palace,0,0.31622776601683794,0.0
712,Yéremy,Pino Santos,8,Midfielder,58,15,0,a,,100.0,1.8,20,False,1070,0.1551724137931034,Yéremy Pino Santos,712.0,0.0,0.9,20,False,1070,Crystal Palace,0,1.0,0.9
723,Jaydee,Canvot,8,Defender,45,11,0,a,,,0.2,20,False,1070,0.0222222222222222,Jaydee Canvot,723.0,0.0,0.1,20,False,1070,Crystal Palace,0,3.50255009141299,0.02855062665489482
732,Christantus,Uche,8,Forward,55,3,0,a,,,0.4,20,False,1070,0.0363636363636363,Christantus Uche,732.0,0.0,0.2,20,False,1070,Crystal Palace,0,0.5175491695067657,0.3864367132317184
242,Kiernan,Dewsbury-Hall,9,Midfielder,49,35,0,a,,100.0,1.4,14,False,1135,0.1428571428571428,Kiernan Dewsbury-Hall,242.0,0.0,0.7,14,False,1135,Everton,0,3.9171985454460234,0.1786991371202748
287,Jordan,Pickford,9,Goalkeeper,55,42,0,a,,,2.0,14,False,1135,0.1818181818181818,Jordan Pickford,287.0,0.0,1.0,14,False,1135,Everton,0,4.396968652757639,0.22742941307367104
288,Mark,Travers,9,Goalkeeper,44,0,0,a,,,0.0,14,False,1135,0.0,Mark Travers,288.0,0.0,0.0,14,False,1135,Everton,0,0.31622776601683794,0.0
289,Harry,Tyrer,9,Goalkeeper,39,0,0,a,,,0.0,14,False,1135,0.0,Harry Tyrer,,0.0,0.0,14,False,1135,Everton,0,0.31622776601683794,0.0
291,James,Tarkowski,9,Defender,54,43,0,a,,,2.4,14,False,1135,0.2222222222222222,James Tarkowski,291.0,0.0,1.2,14,False,1135,Everton,0,2.5582111805799856,0.4690777716513386
292,Vitalii,Mykolenko,9,Defender,49,17,0,a,,100.0,1.8,14,False,1135,0.183673469387755,Vitalii Mykolenko,292.0,0.0,0.9,14,False,1135,Everton,0,1.888562063228706,0.4765530439922903
293,Jake,O'Brien,9,Defender,49,28,0,a,,,2.2,14,False,1135,0.2244897959183673,Jake O'Brien,293.0,0.0,1.1,14,False,1135,Everton,0,2.1705094128132942,0.5067934713880098
294,Séamus,Coleman,9,Defender,43,2,0,a,,,0.2,14,False,1135,0.0232558139534883,Séamus Coleman,294.0,0.0,0.1,14,False,1135,Everton,0,0.42163702135578396,0.23717082451262844
295,Michael,Keane,9,Defender,45,56,0,a,,100.0,4.2,14,False,1135,0.4666666666666667,Michael Keane,295.0,0.0,2.1,14,False,1135,Everton,0,4.695151163109069,0.44726994446956353
297,Roman,Dixon,9,Defender,39,0,0,a,,,0.0,14,False,1135,0.0,Roman Dixon,,0.0,0.0,14,False,1135,Everton,0,0.31622776601683794,0.0
298,Reece,Welch,9,Defender,39,0,0,a,,,0.0,14,False,1135,0.0,Reece Welch,,0.0,0.0,14,False,1135,Everton,0,0.31622776601683794,0.0
299,Iliman,Ndiaye,9,Midfielder,66,55,1,a,,100.0,4.8,14,False,1135,0.3636363636363636,Iliman Ndiaye,299.0,0.0,2.4,14,False,1135,Everton,0,2.496664441476534,0.9612825657021948
300,Dwight,McNeil,9,Midfielder,55,3,-1,a,,,0.4,14,False,1135,0.0363636363636363,Dwight McNeil,300.0,0.0,0.2,14,False,1135,Everton,0,0.48304589153964794,0.41403933560541256
301,Carlos,Alcaraz Durán,9,Midfielder,52,8,0,a,,,0.8,14,False,1135,0.0769230769230769,Carlos Alcaraz Durán,301.0,0.0,0.4,14,False,1135,Everton,0,0.6749485577105528,0.5926377579897538
302,Idrissa Gana,Gueye,9,Midfielder,54,42,0,a,,,2.4,14,False,1135,0.2222222222222222,Idrissa Gana Gueye,302.0,0.0,1.2,14,False,1135,Everton,0,3.2317865716108862,0.37131164865316557
303,James,Garner,9,Midfielder,50,42,0,a,,,2.8,14,False,1135,0.2799999999999999,James Garner,303.0,0.0,1.4,14,False,1135,Everton,0,2.788866755113585,0.5019960159204453
304,Tim,Iroegbunam,9,Midfielder,49,18,0,a,,,1.2,14,False,1135,0.1224489795918367,Tim Iroegbunam,304.0,0.0,0.6,14,False,1135,Everton,0,1.7126976771553504,0.35032452487268534
306,Callum,Bates,9,Midfielder,44,0,0,a,,,0.0,14,False,1135,0.0,Callum Bates,306.0,0.0,0.0,14,False,1135,Everton,0,0.31622776601683794,0.0
307,Coby,Ebere,9,Midfielder,44,0,0,a,,,0.0,14,False,1135,0.0,Coby Ebere,,0.0,0.0,14,False,1135,Everton,0,0.31622776601683794,0.0
310,Thierno,Barry,9,Forward,57,12,0,a,,,0.8,14,False,1135,0.0701754385964912,Thierno Barry,310.0,0.0,0.4,14,False,1135,Everton,0,0.5676462121975466,0.7046642634176443
311,Norberto Bercique,Gomes Betuncal,9,Forward,52,21,0,a,,,1.6,14,False,1135,0.1538461538461538,Norberto Bercique Gomes Betuncal,311.0,0.0,0.8,14,False,1135,Everton,0,1.911950719959998,0.41842082625264404
419,Jack,Grealish,9,Midfielder,68,43,0,a,,100.0,3.0,14,False,1135,0.2205882352941176,Jack Grealish,419.0,0.0,1.5,14,False,1135,Everton,0,4.315347288715269,0.3475965894848218
630,Tom,King,9,Goalkeeper,39,0,0,a,,,0.0,14,False,1135,0.0,Tom King,630.0,0.0,0.0,14,False,1135,Everton,0,0.31622776601683794,0.0
667,Adam,Aznou,9,Defender,43,0,0,a,,100.0,0.0,14,False,1135,0.0,Adam Aznou,,0.0,0.0,14,False,1135,Everton,0,0.31622776601683794,0.0
705,Elijah,Campbell,9,Defender,39,0,0,a,,,0.0,14,False,1135,0.0,Elijah Campbell,,0.0,0.0,14,False,1135,Everton,0,0.31622776601683794,0.0
707,Tyler,Dibling,9,Midfielder,54,3,0,a,,,0.4,14,False,1135,0.037037037037037,Tyler Dibling,707.0,0.0,0.2,14,False,1135,Everton,0,0.5,0.4
728,Merlin,Röhl,9,Midfielder,50,4,0,a,,100.0,0.4,14,False,1135,0.04,Merlin Röhl,728.0,0.0,0.2,14,False,1135,Everton,0,0.5345224838248488,0.37416573867739417
314,Bernd,Leno,10,Goalkeeper,50,34,0,a,,,3.0,17,True,1145,0.3,Bernd Leno,314.0,0.0,1.5,17,True,1145,Fulham,0,2.4244128727957572,0.6187064987285961
317,Joachim,Andersen,10,Defender,45,39,0,a,,100.0,2.6,17,True,1145,0.2888888888888889,Joachim Andersen,317.0,0.0,1.3,17,True,1145,Fulham,0,2.7507574714370344,0.4725970986169354
318,Calvin,Bassey,10,Defender,45,28,0,a,,,1.8,17,True,1145,0.2,Calvin Bassey,318.0,0.0,0.9,17,True,1145,Fulham,0,2.8303906287138374,0.3179773105767279
319,Timothy,Castagne,10,Defender,44,10,0,a,,,1.4,17,True,1145,0.159090909090909,Timothy Castagne,319.0,0.0,0.7,17,True,1145,Fulham,0,1.1005049346146119,0.6360716594561517
320,Issa,Diop,10,Defender,44,4,0,a,,,0.8,17,True,1145,0.0909090909090909,Issa Diop,320.0,0.0,0.4,17,True,1145,Fulham,0,0.6992058987801011,0.5720775535473553
321,Jorge,Cuenca Barreno,10,Defender,44,7,0,a,,,0.8,17,True,1145,0.0909090909090909,Jorge Cuenca Barreno,321.0,0.0,0.4,17,True,1145,Fulham,0,1.2692955176439846,0.31513543886333417
322,Kenny,Tete,10,Defender,45,26,0,a,,100.0,1.6,17,True,1145,0.1777777777777777,Kenny Tete,322.0,0.0,0.8,17,True,1145,Fulham,0,2.2211108331943574,0.36018013511259855
323,Samuel,Amissah,10,Defender,39,0,0,a,,,0.0,17,True,1145,0.0,Samuel Amissah,,0.0,0.0,17,True,1145,Fulham,0,0.31622776601683794,0.0
324,Alex,Iwobi,10,Midfielder,65,40,0,a,,,2.4,17,True,1145,0.1846153846153846,Alex Iwobi,324.0,0.0,1.2,17,True,1145,Fulham,0,3.675746333890726,0.32646431254950525
325,Emile,Smith Rowe,10,Midfielder,56,16,0,a,,100.0,1.0,17,True,1145,0.0892857142857142,Emile Smith Rowe,325.0,0.0,0.5,17,True,1145,Fulham,0,1.5811388300841895,0.31622776601683794
326,Adama,Traoré Diarra,10,Midfielder,52,11,0,a,,,1.4,17,True,1145,0.1346153846153846,Adama Traoré Diarra,326.0,0.0,0.7,17,True,1145,Fulham,0,0.6666666666666666,1.05
328,Ryan,Sessegnon,10,Midfielder,54,47,0,a,,100.0,6.2,17,True,1145,0.5740740740740741,Ryan Sessegnon,328.0,0.0,3.1,17,True,1145,Fulham,0,3.917198545446024,0.791381892961217
329,Harry,Wilson,10,Midfielder,52,34,0,a,,100.0,3.2,17,True,1145,0.3076923076923077,Harry Wilson,329.0,0.0,1.6,17,True,1145,Fulham,0,3.573047252229764,0.4477970446658712
330,Sander,Berge,10,Midfielder,49,27,0,a,,,2.6,17,True,1145,0.2653061224489796,Sander Berge,330.0,0.0,1.3,17,True,1145,Fulham,0,1.0801234497346435,1.2035661297043168
331,Tom,Cairney,10,Midfielder,49,8,0,a,,100.0,1.2,17,True,1145,0.1224489795918367,Tom Cairney,331.0,0.0,0.6,17,True,1145,Fulham,0,0.7888106377466155,0.7606388292556648
335,Josh,King,10,Midfielder,45,19,0,a,,,2.0,17,True,1145,0.2222222222222222,Josh King,335.0,0.0,1.0,17,True,1145,Fulham,0,0.8232726023485646,1.214664495268374
336,Harrison,Reed,10,Midfielder,43,0,-1,a,,,0.0,17,True,1145,0.0,Harrison Reed,336.0,0.0,0.0,17,True,1145,Fulham,0,0.31622776601683794,0.0
337,Raúl,Jiménez Rodríguez,10,Forward,62,25,0,a,,100.0,3.6,17,True,1145,0.2903225806451613,Raúl Jiménez Rodríguez,337.0,0.0,1.8,17,True,1145,Fulham,0,2.1628170930011117,0.8322479075206175
664,Benjamin,Lecomte,10,Goalkeeper,39,0,-1,a,,,0.0,17,True,1145,0.0,Benjamin Lecomte,,0.0,0.0,17,True,1145,Fulham,0,0.31622776601683794,0.0
727,Samuel,Chukwueze,10,Midfielder,53,7,0,a,,100.0,1.2,17,True,1145,0.1132075471698113,Samuel Chukwueze,727.0,0.0,0.6,17,True,1145,Fulham,0,1.3562026818605373,0.44241174864576766
731,Kevin,Santos Lopes de Macedo,10,Midfielder,59,10,-1,a,,100.0,1.4,17,True,1145,0.1186440677966101,Kevin Santos Lopes de Macedo,731.0,0.0,0.7,17,True,1145,Fulham,0,0.8864052604279183,0.7897065047448726
737,Jonah,Kusi-Asare,10,Forward,45,1,0,a,,,0.2,17,True,1145,0.0222222222222222,Jonah Kusi-Asare,737.0,0.0,0.1,17,True,1145,Fulham,0,0.3535533905932738,0.282842712474619
339,Illan,Meslier,11,Goalkeeper,43,0,0,a,,,0.0,2,True,1185,0.0,Illan Meslier,,0.0,0.0,2,True,1185,Leeds,0,0.31622776601683794,0.0
340,Alex,Cairns,11,Goalkeeper,40,0,0,a,,,0.0,2,True,1185,0.0,Alex Cairns,,0.0,0.0,2,True,1185,Leeds,0,0.31622776601683794,0.0
341,Karl,Darlow,11,Goalkeeper,40,10,0,a,,,0.8,2,True,1185,0.1,Karl Darlow,341.0,0.0,0.4,2,True,1185,Leeds,0,1.247219128924647,0.3207134902949093
342,Jayden,Bogle,11,Defender,45,28,0,a,,100.0,2.0,2,True,1185,0.2222222222222222,Jayden Bogle,342.0,0.0,1.0,2,True,1185,Leeds,0,1.9321835661585915,0.5175491695067658
343,Pascal,Struijk,11,Defender,44,25,0,a,,100.0,0.8,2,True,1185,0.0909090909090909,Pascal Struijk,343.0,0.0,0.4,2,True,1185,Leeds,0,2.057506581601462,0.19441007070250033
344,Jaka,Bijol,11,Defender,39,6,0,a,,100.0,1.0,2,True,1185,0.1282051282051282,Jaka Bijol,344.0,0.0,0.5,2,True,1185,Leeds,0,1.2649110640673518,0.3952847075210474
346,Sam,Byram,11,Defender,39,1,0,a,,,0.0,2,True,1185,0.0,Sam Byram,346.0,0.0,0.0,2,True,1185,Leeds,0,0.31622776601683794,0.0
347,Gabriel,Gudmundsson,11,Defender,40,27,0,a,,100.0,1.0,2,True,1185,0.125,Gabriel Gudmundsson,347.0,0.0,0.5,2,True,1185,Leeds,0,2.8205594401741574,0.17726979721764954
348,Joe,Rodon,11,Defender,41,46,0,a,,100.0,4.6,2,True,1185,0.5609756097560976,Joe Rodon,348.0,0.0,2.3,2,True,1185,Leeds,0,3.9846929339382946,0.5772088434746165
350,Brenden,Aaronson,11,Midfielder,54,41,0,a,,,4.8,2,True,1185,0.4444444444444444,Brenden Aaronson,350.0,0.0,2.4,2,True,1185,Leeds,0,3.1622776601683795,0.758946638440411
351,Wilfried,Gnonto,11,Midfielder,52,6,0,a,,100.0,0.0,2,True,1185,0.0,Wilfried Gnonto,351.0,0.0,0.0,2,True,1185,Leeds,0,0.6749485577105528,0.0
352,Jack,Harrison,11,Midfielder,52,11,0,a,,,1.2,2,True,1185,0.1153846153846153,Jack Harrison,352.0,0.0,0.6,2,True,1185,Leeds,0,0.4714045207910317,1.2727922061357855
353,Daniel,James,11,Midfielder,53,11,0,a,,100.0,0.6,2,True,1185,0.0566037735849056,Daniel James,353.0,0.0,0.3,2,True,1185,Leeds,0,0.6324555320336757,0.47434164902525705
354,Ethan,Ampadu,11,Midfielder,49,24,0,a,,100.0,2.2,2,True,1185,0.2244897959183673,Ethan Ampadu,354.0,0.0,1.1,2,True,1185,Leeds,0,1.5951314818673865,0.6895983262221453
356,Ilia,Gruev,11,Midfielder,48,7,0,a,,,0.0,2,True,1185,0.0,Ilia Gruev,356.0,0.0,0.0,2,True,1185,Leeds,0,1.0749676997731399,0.0
358,Tanaka,Ao,11,Midfielder,48,13,0,a,,100.0,1.6,2,True,1185,0.1666666666666666,Tanaka Ao,358.0,0.0,0.8,2,True,1185,Leeds,0,0.9428090415820634,0.8485281374238571
362,Joël,Piroe,11,Forward,50,6,0,a,,100.0,0.4,2,True,1185,0.04,Joël Piroe,362.0,0.0,0.2,2,True,1185,Leeds,0,0.5163977794943222,0.38729833462074176
365,Lukas,Nmecha,11,Forward,50,23,0,a,,100.0,1.0,2,True,1185,0.1,Lukas Nmecha,365.0,0.0,0.5,2,True,1185,Leeds,0,2.2010098692292237,0.2271684498057685
493,Sean,Longstaff,11,Midfielder,49,38,0,a,,,5.2,2,True,1185,0.5306122448979592,Sean Longstaff,493.0,0.0,2.6,2,True,1185,Leeds,0,4.321779468896785,0.6016040426661795
660,Anton,Stach,11,Midfielder,49,40,0,a,,,1.4,2,True,1185,0.1428571428571428,Anton Stach,660.0,0.0,0.7,2,True,1185,Leeds,0,4.289522117905443,0.16318834144205493
665,Lucas Estella,Perri,11,Goalkeeper,45,17,0,a,,100.0,0.6,2,True,1185,0.0666666666666666,Lucas Estella Perri,665.0,0.0,0.3,2,True,1185,Leeds,0,1.911950719959998,0.1569078098447415
691,Dominic,Calvert-Lewin,11,Forward,55,25,0,a,,100.0,2.0,2,True,1185,0.1818181818181818,Dominic Calvert-Lewin,691.0,0.0,1.0,2,True,1185,Leeds,0,3.064129385141706,0.3263569759322527
698,Noah,Okafor,11,Midfielder,55,29,0,a,,100.0,3.2,2,True,1185,0.2909090909090909,Noah Okafor,698.0,0.0,1.6,2,True,1185,Leeds,0,2.923088169119167,0.5473663151536542
706,James,Justin,11,Defender,39,4,-1,a,,,0.4,2,True,1185,0.0512820512820512,James Justin,706.0,0.0,0.2,2,True,1185,Leeds,0,0.5270462766947299,0.3794733192202055
741,Harry,Gray,11,Forward,45,0,0,a,,100.0,0.0,2,True,1185,0.0,Harry Gray,,0.0,0.0,2,True,1185,Leeds,0,0.31622776601683794,0.0
